,country,year,life_expectancy
73450,"Macedonia, FYR",1894,36.1
73451,Madagascar,1894,30.5
73452,Malawi,1894,30.3
73453,Malaysia,1894,30.6
73454,Maldives,1894,32.65
73455,Mali,1894,26.41
73456,Malta,1894,39.1
73458,Martinique,1894,30.15
73459,Mauritania,1894,32.0
73460,Mauritius,1894,33.32
73461,Mayotte,1894,32.5
73462,Mexico,1894,26.62
73463,"Micronesia, Fed. Sts.",1894,26.7
73464,Moldova,1894,33.15
73466,Mongolia,1894,31.8
73467,Montenegro,1894,35.4
73469,Morocco,1894,33.1
73470,Mozambique,1894,30.28
73471,Myanmar,1894,30.8
73472,Namibia,1894,32.4
73474,Nepal,1894,32.8
73475,Netherlands,1894,46.93
73476,Netherlands Antilles,1894,34.41
73477,New Caledonia,1894,26.0
73478,New Zealand,1894,44.76
73480,Nicaragua,1894,25.4
73481,Niger,1894,30.8
73482,Nigeria,1894,30.4
73485,North Korea,1894,26.0
73489,Norway,1894,50.62
73490,Oman,1894,32.3
73491,Pakistan,1894,23.98
73493,Panama,1894,32.9
73494,Papua New Guinea,1894,31.5
73495,Paraguay,1894,35.5
73496,Peru,1894,35.7
73497,Philippines,1894,30.9
73499,Poland,1894,38.62
73500,Portugal,1894,35.6
73501,Puerto Rico,1894,30.43
73502,Qatar,1894,30.8
73503,Reunion,1894,33.0
73504,Romania,1894,35.7
73505,Russia,1894,28.1
73506,Rwanda,1894,31.8
73507,Samoa,1894,25.4
73509,Sao Tome and Principe,1894,31.0
73510,Saudi Arabia,1894,32.1
73511,Senegal,1894,25.2
73512,Serbia,1894,35.5
73515,Seychelles,1894,43.3
73516,Sierra Leone,1894,25.1
73517,Singapore,1894,34.0
73518,Slovak Republic,1894,36.4
73519,Slovenia,1894,36.6
73520,Solomon Islands,1894,25.1
73521,Somalia,1894,29.4
73523,South Africa,1894,33.5
73524,South Korea,1894,25.8
73526,South Sudan,1894,26.67
73528,Spain,1894,32.78
73529,Sri Lanka,1894,32.6
73534,St. Lucia,1894,28.01
73536,St. Vincent and the Grenadines,1894,25.99
73537,Sudan,1894,31.4
73538,Suriname,1894,32.9
73540,Swaziland,1894,32.3
73541,Sweden,1894,52.1
73542,Switzerland,1894,45.79
73543,Syria,1894,31.1
73544,Taiwan,1894,28.3
73545,Tajikistan,1894,26.04
73546,Tanzania,1894,32.2
73547,Thailand,1894,30.4
73548,Timor-Leste,1894,28.95
73549,Togo,1894,31.3
73551,Tonga,1894,28.2
73553,Trinidad and Tobago,1894,38.8
73554,Tunisia,1894,28.8
73555,Turkey,1894,35.0
73556,Turkmenistan,1894,24.26
73559,Uganda,1894,25.3
73560,Ukraine,1894,36.6
73561,United Arab Emirates,1894,30.7
73562,United Kingdom,1894,48.34
73564,United States,1894,46.7
73565,Uruguay,1894,32.9
73567,Uzbekistan,1894,28.73
73568,Vanuatu,1894,24.3
73569,Venezuela,1894,32.2
73570,Vietnam,1894,32.0
73571,Virgin Islands (U.S.),1894,33.4
73573,West Bank and Gaza,1894,32.1
73575,Western Sahara,1894,34.75
73576,Yemen,1894,23.39
73578,Zambia,1894,32.6
73579,Zimbabwe,1894,33.7
74101,Afghanistan,1895,27.24
74104,Albania,1895,35.4
74105,Algeria,1895,28.82
74108,Angola,1895,26.98
74110,Antigua and Barbuda,1895,33.54
74111,Argentina,1895,33.3
74112,Armenia,1895,36.0
74113,Aruba,1895,34.42
74114,Australia,1895,47.28
74115,Austria,1895,39.18
74116,Azerbaijan,1895,31.17
74117,Bahamas,1895,35.18
74118,Bahrain,1895,30.3
74119,Bangladesh,1895,22.0
74120,Barbados,1895,32.12
74121,Belarus,1895,36.2
74122,Belgium,1895,45.46
74123,Belize,1895,26.5
74124,Benin,1895,31.0
74126,Bhutan,1895,28.8
74127,Bolivia,1895,33.0
74128,Bosnia and Herzegovina,1895,35.1
74129,Botswana,1895,33.6
74130,Brazil,1895,31.98
74132,Brunei,1895,29.2
74133,Bulgaria,1895,39.98
74134,Burkina Faso,1895,29.2
74135,Burundi,1895,31.5
74136,Cambodia,1895,35.0
74137,Cameroon,1895,28.75
74138,Canada,1895,46.56
74139,Cape Verde,1895,33.8
74141,Central African Republic,1895,30.0
74142,Chad,1895,30.9
74144,Chile,1895,32.0
74145,China,1895,32.0
74148,Colombia,1895,32.0
74149,Comoros,1895,32.1
74150,"Congo, Dem. Rep.",1895,31.6
74151,"Congo, Rep.",1895,32.7
74153,Costa Rica,1895,32.65
74154,Cote d'Ivoire,1895,31.16
74155,Croatia,1895,36.1
74156,Cuba,1895,22.1
74157,Cyprus,1895,38.51
74158,Czech Republic,1895,35.88
74160,Denmark,1895,50.93
74161,Djibouti,1895,29.9
74163,Dominican Republic,1895,29.9
74165,Ecuador,1895,32.9
74166,Egypt,1895,33.0
74167,El Salvador,1895,28.7
74168,Equatorial Guinea,1895,29.8
74169,Eritrea,1895,30.2
74171,Estonia,1895,43.03
74172,Ethiopia,1895,29.5
74175,Fiji,1895,26.1
74176,Finland,1895,47.64
74177,France,1895,45.2
74178,French Guiana,1895,30.5
74179,French Polynesia,1895,25.6
74180,Gabon,1895,30.6
74181,Gambia,1895,28.8
74182,Georgia,1895,33.87
74183,Germany,1895,42.38
74184,Ghana,1895,28.0
74186,Greece,1895,39.04
74187,Greenland,1895,33.73
74188,Grenada,1895,37.3
74189,Guadeloupe,1895,27.66
74190,Guam,1895,27.5
74191,Guatemala,1895,25.82
74193,Guinea,1895,30.48
74194,Guinea-Bissau,1895,32.0
74195,Guyana,1895,31.12
74196,Haiti,1895,29.0
74198,Honduras,1895,33.9
74199,"Hong Kong, China",1895,34.9
74200,Hungary,1895,36.67
74201,Iceland,1895,52.52
74202,India,1895,23.95
74203,Indonesia,1895,30.0
74204,Iran,1895,25.6
74205,Iraq,1895,31.2
74206,Ireland,1895,47.81
74208,Israel,1895,32.0
74209,Italy,1895,39.61
74210,Jamaica,1895,37.4
74211,Japan,1895,38.1
74213,Jordan,1895,31.7
74214,Kazakhstan,1895,28.2
74215,Kenya,1895,25.5
74216,Kiribati,1895,24.9
74218,Kuwait,1895,26.0
74219,Kyrgyz Republic,1895,25.94
74220,Lao,1895,31.9
74221,Latvia,1895,44.62
74222,Lebanon,1895,29.7
74223,Lesotho,1895,32.8
74224,Liberia,1895,31.1
74225,Libya,1895,33.1
74227,Lithuania,1895,39.57
74228,Luxembourg,1895,44.96
74229,"Macao, China",1895,34.7
74230,"Macedonia, FYR",1895,36.1
74231,Madagascar,1895,30.5
74232,Malawi,1895,30.3
74233,Malaysia,1895,30.6
74234,Maldives,1895,32.65
74235,Mali,1895,26.41
74236,Malta,1895,39.57
74238,Martinique,1895,30.15
74239,Mauritania,1895,32.0
74240,Mauritius,1895,25.97
74241,Mayotte,1895,32.5
74242,Mexico,1895,29.52
74243,"Micronesia, Fed. Sts.",1895,26.7
74244,Moldova,1895,33.15
74246,Mongolia,1895,31.8
74247,Montenegro,1895,35.4
74249,Morocco,1895,33.1
74250,Mozambique,1895,30.28
74251,Myanmar,1895,30.8
74252,Namibia,1895,32.4
74254,Nepal,1895,32.8
74255,Netherlands,1895,46.64
74256,Netherlands Antilles,1895,34.41
74257,New Caledonia,1895,26.0
74258,New Zealand,1895,45.21
74260,Nicaragua,1895,25.4
74261,Niger,1895,30.8
74262,Nigeria,1895,30.4
74265,North Korea,1895,26.0
74269,Norway,1895,52.8
74270,Oman,1895,32.3
74271,Pakistan,1895,23.59
74273,Panama,1895,32.9
74274,Papua New Guinea,1895,31.5
74275,Paraguay,1895,35.5
74276,Peru,1895,35.7
74277,Philippines,1895,30.9
74279,Poland,1895,38.92
74280,Portugal,1895,35.6
74281,Puerto Rico,1895,30.79
74282,Qatar,1895,30.8
74283,Reunion,1895,33.0
74284,Romania,1895,35.7
74285,Russia,1895,26.95
74286,Rwanda,1895,31.8
74287,Samoa,1895,25.4
74289,Sao Tome and Principe,1895,31.0
74290,Saudi Arabia,1895,32.1
74291,Senegal,1895,25.2
74292,Serbia,1895,35.5
74295,Seychelles,1895,43.56
74296,Sierra Leone,1895,25.1
74297,Singapore,1895,34.0
74298,Slovak Republic,1895,36.4
74299,Slovenia,1895,36.6
74300,Solomon Islands,1895,25.1
74301,Somalia,1895,29.4
74303,South Africa,1895,33.5
74304,South Korea,1895,25.8
74306,South Sudan,1895,26.67
74308,Spain,1895,33.11
74309,Sri Lanka,1895,32.6
74314,St. Lucia,1895,28.01
74316,St. Vincent and the Grenadines,1895,25.99
74317,Sudan,1895,31.4
74318,Suriname,1895,32.9
74320,Swaziland,1895,32.3
74321,Sweden,1895,54.16
74322,Switzerland,1895,46.84
74323,Syria,1895,31.1
74324,Taiwan,1895,28.3
74325,Tajikistan,1895,26.24
74326,Tanzania,1895,32.2
74327,Thailand,1895,30.4
74328,Timor-Leste,1895,28.95
74329,Togo,1895,31.3
74331,Tonga,1895,28.2
74333,Trinidad and Tobago,1895,38.8
74334,Tunisia,1895,28.8
74335,Turkey,1895,35.0
74336,Turkmenistan,1895,24.46
74339,Uganda,1895,25.3
74340,Ukraine,1895,36.6
74341,United Arab Emirates,1895,30.7
74342,United Kingdom,1895,45.73
74344,United States,1895,47.07
74345,Uruguay,1895,32.9
74347,Uzbekistan,1895,28.93
74348,Vanuatu,1895,24.3
74349,Venezuela,1895,32.2
74350,Vietnam,1895,32.0
74351,Virgin Islands (U.S.),1895,33.4
74353,West Bank and Gaza,1895,32.1
74355,Western Sahara,1895,34.75
74356,Yemen,1895,23.39
74358,Zambia,1895,32.6
74359,Zimbabwe,1895,33.7
74881,Afghanistan,1896,27.23
74884,Albania,1896,35.4
74885,Algeria,1896,28.82
74888,Angola,1896,26.98
74890,Antigua and Barbuda,1896,33.54
74891,Argentina,1896,34.0
74892,Armenia,1896,36.2
74893,Aruba,1896,34.42
74894,Australia,1896,47.81
74895,Austria,1896,39.65
74896,Azerbaijan,1896,31.37
74897,Bahamas,1896,35.18
74898,Bahrain,1896,30.3
74899,Bangladesh,1896,20.0
74900,Barbados,1896,32.12
74901,Belarus,1896,36.2
74902,Belgium,1896,48.06
74903,Belize,1896,26.5
74904,Benin,1896,31.0
74906,Bhutan,1896,28.8
74907,Bolivia,1896,33.0
74908,Bosnia and Herzegovina,1896,35.1
74909,Botswana,1896,33.6
74910,Brazil,1896,31.98
74912,Brunei,1896,29.2
74913,Bulgaria,1896,40.02
74914,Burkina Faso,1896,29.2
74915,Burundi,1896,31.5
74916,Cambodia,1896,35.0
74917,Cameroon,1896,28.75
74918,Canada,1896,46.9
74919,Cape Verde,1896,33.8
74921,Central African Republic,1896,30.0
74922,Chad,1896,30.9
74924,Chile,1896,32.0
74925,China,1896,32.0
74928,Colombia,1896,32.0
74929,Comoros,1896,32.1
74930,"Congo, Dem. Rep.",1896,31.6
74931,"Congo, Rep.",1896,32.7
74933,Costa Rica,1896,33.06
74934,Cote d'Ivoire,1896,31.16
74935,Croatia,1896,36.1
74936,Cuba,1896,21.3
74937,Cyprus,1896,39.16
74938,Czech Republic,1896,36.76
74940,Denmark,1896,52.99
74941,Djibouti,1896,29.9
74943,Dominican Republic,1896,29.9
74945,Ecuador,1896,32.9
74946,Egypt,1896,33.0
74947,El Salvador,1896,28.7
74948,Equatorial Guinea,1896,29.8
74949,Eritrea,1896,30.2
74951,Estonia,1896,43.01
74952,Ethiopia,1896,28.7
74955,Fiji,1896,26.1
74956,Finland,1896,46.56
74957,France,1896,47.56
74958,French Guiana,1896,30.5
74959,French Polynesia,1896,25.6
74960,Gabon,1896,30.6
74961,Gambia,1896,28.8
74962,Georgia,1896,34.07
74963,Germany,1896,42.69
74964,Ghana,1896,28.0
74966,Greece,1896,39.22
74967,Greenland,1896,34.28
74968,Grenada,1896,37.3
74969,Guadeloupe,1896,27.66
74970,Guam,1896,27.5
74971,Guatemala,1896,25.82
74973,Guinea,1896,30.49
74974,Guinea-Bissau,1896,32.0
74975,Guyana,1896,31.12
74976,Haiti,1896,29.0
74978,Honduras,1896,33.9
74979,"Hong Kong, China",1896,34.9
74980,Hungary,1896,36.8
74981,Iceland,1896,53.22
74982,India,1896,22.75
74983,Indonesia,1896,30.0
74984,Iran,1896,25.6
74985,Iraq,1896,31.2
74986,Ireland,1896,48.08
74988,Israel,1896,32.0
74989,Italy,1896,40.7
74990,Jamaica,1896,37.6
74991,Japan,1896,38.2
74993,Jordan,1896,31.7
74994,Kazakhstan,1896,28.4
74995,Kenya,1896,25.5
74996,Kiribati,1896,24.9
74998,Kuwait,1896,26.0
74999,Kyrgyz Republic,1896,26.14
75000,Lao,1896,31.9
75001,Latvia,1896,44.95
75002,Lebanon,1896,29.7
75003,Lesotho,1896,32.8
75004,Liberia,1896,31.1
75005,Libya,1896,33.1
75007,Lithuania,1896,39.99
75008,Luxembourg,1896,45.46
75009,"Macao, China",1896,34.7
75010,"Macedonia, FYR",1896,36.1
75011,Madagascar,1896,30.5
75012,Malawi,1896,30.3
75013,Malaysia,1896,30.6
75014,Maldives,1896,32.65
75015,Mali,1896,26.41
75016,Malta,1896,40.04
75018,Martinique,1896,30.15
75019,Mauritania,1896,32.0
75020,Mauritius,1896,22.15
75021,Mayotte,1896,32.5
75022,Mexico,1896,28.8
75023,"Micronesia, Fed. Sts.",1896,26.7
75024,Moldova,1896,33.15
75026,Mongolia,1896,31.8
75027,Montenegro,1896,35.4
75029,Morocco,1896,33.1
75030,Mozambique,1896,30.28
75031,Myanmar,1896,30.8
75032,Namibia,1896,32.4
75034,Nepal,1896,32.8
75035,Netherlands,1896,48.56
75036,Netherlands Antilles,1896,34.41
75037,New Caledonia,1896,26.0
75038,New Zealand,1896,45.65
75040,Nicaragua,1896,25.4
75041,Niger,1896,30.8
75042,Nigeria,1896,30.4
75045,North Korea,1896,26.0
75049,Norway,1896,53.84
75050,Oman,1896,32.3
75051,Pakistan,1896,23.2
75053,Panama,1896,32.9
75054,Papua New Guinea,1896,31.5
75055,Paraguay,1896,35.5
75056,Peru,1896,35.7
75057,Philippines,1896,30.9
75059,Poland,1896,39.22
75060,Portugal,1896,35.6
75061,Puerto Rico,1896,31.15
75062,Qatar,1896,30.8
75063,Reunion,1896,33.0
75064,Romania,1896,35.7
75065,Russia,1896,28.27
75066,Rwanda,1896,31.8
75067,Samoa,1896,25.4
75069,Sao Tome and Principe,1896,31.0
75070,Saudi Arabia,1896,32.1
75071,Senegal,1896,25.2
75072,Serbia,1896,35.5
75075,Seychelles,1896,43.82
75076,Sierra Leone,1896,25.1
75077,Singapore,1896,34.0
75078,Slovak Republic,1896,36.7
75079,Slovenia,1896,36.6
75080,Solomon Islands,1896,25.1
75081,Somalia,1896,29.4
75083,South Africa,1896,33.5
75084,South Korea,1896,25.8
75086,South Sudan,1896,26.67
75088,Spain,1896,33.45
75089,Sri Lanka,1896,32.6
75094,St. Lucia,1896,28.01
75096,St. Vincent and the Grenadines,1896,25.99
75097,Sudan,1896,31.4
75098,Suriname,1896,32.9
75100,Swaziland,1896,32.3
75101,Sweden,1896,53.49
75102,Switzerland,1896,48.88
75103,Syria,1896,31.1
75104,Taiwan,1896,28.3
75105,Tajikistan,1896,26.44
75106,Tanzania,1896,32.2
75107,Thailand,1896,30.4
75108,Timor-Leste,1896,28.95
75109,Togo,1896,31.3
75111,Tonga,1896,28.2
75113,Trinidad and Tobago,1896,38.8
75114,Tunisia,1896,28.8
75115,Turkey,1896,35.0
75116,Turkmenistan,1896,24.66
75119,Uganda,1896,25.3
75120,Ukraine,1896,36.6
75121,United Arab Emirates,1896,30.7
75122,United Kingdom,1896,47.41
75124,United States,1896,47.44
75125,Uruguay,1896,32.9
75127,Uzbekistan,1896,29.13
75128,Vanuatu,1896,24.3
75129,Venezuela,1896,32.2
75130,Vietnam,1896,32.0
75131,Virgin Islands (U.S.),1896,33.4
75133,West Bank and Gaza,1896,32.1
75135,Western Sahara,1896,34.75
75136,Yemen,1896,23.39
75138,Zambia,1896,32.6
75139,Zimbabwe,1896,33.7
75661,Afghanistan,1897,27.22
75664,Albania,1897,35.4
75665,Algeria,1897,28.82
75668,Angola,1897,26.98
75670,Antigua and Barbuda,1897,33.54
75671,Argentina,1897,34.7
75672,Armenia,1897,36.4
75673,Aruba,1897,34.42
75674,Australia,1897,48.34
75675,Austria,1897,40.12
75676,Azerbaijan,1897,31.57
75677,Bahamas,1897,35.18
75678,Bahrain,1897,30.3
75679,Bangladesh,1897,19.0
75680,Barbados,1897,32.12
75681,Belarus,1897,36.2
75682,Belgium,1897,48.82
75683,Belize,1897,26.5
75684,Benin,1897,31.0
75686,Bhutan,1897,28.8
75687,Bolivia,1897,33.0
75688,Bosnia and Herzegovina,1897,35.1
75689,Botswana,1897,33.6
75690,Brazil,1897,31.98
75692,Brunei,1897,29.2
75693,Bulgaria,1897,40.07
75694,Burkina Faso,1897,29.2
75695,Burundi,1897,31.5
75696,Cambodia,1897,35.0
75697,Cameroon,1897,28.75
75698,Canada,1897,47.25
75699,Cape Verde,1897,33.8
75701,Central African Republic,1897,30.0
75702,Chad,1897,30.9
75704,Chile,1897,32.0
75705,China,1897,32.0
75708,Colombia,1897,32.0
75709,Comoros,1897,32.1
75710,"Congo, Dem. Rep.",1897,31.6
75711,"Congo, Rep.",1897,32.7
75713,Costa Rica,1897,33.47
75714,Cote d'Ivoire,1897,31.16
75715,Croatia,1897,36.1
75716,Cuba,1897,20.5
75717,Cyprus,1897,39.81
75718,Czech Republic,1897,37.63
75720,Denmark,1897,51.86
75721,Djibouti,1897,29.9
75723,Dominican Republic,1897,29.9
75725,Ecuador,1897,32.9
75726,Egypt,1897,33.0
75727,El Salvador,1897,28.7
75728,Equatorial Guinea,1897,29.8
75729,Eritrea,1897,30.2
75731,Estonia,1897,43.0
75732,Ethiopia,1897,29.7
75735,Fiji,1897,26.1
75736,Finland,1897,48.16
75737,France,1897,47.93
75738,French Guiana,1897,30.5
75739,French Polynesia,1897,25.6
75740,Gabon,1897,30.6
75741,Gambia,1897,28.8
75742,Georgia,1897,34.27
75743,Germany,1897,42.99
75744,Ghana,1897,28.0
75746,Greece,1897,39.4
75747,Greenland,1897,34.84
75748,Grenada,1897,37.3
75749,Guadeloupe,1897,27.66
75750,Guam,1897,27.5
75751,Guatemala,1897,25.82
75753,Guinea,1897,30.5
75754,Guinea-Bissau,1897,32.0
75755,Guyana,1897,31.12
75756,Haiti,1897,29.0
75758,Honduras,1897,33.9
75759,"Hong Kong, China",1897,34.9
75760,Hungary,1897,36.94
75761,Iceland,1897,48.52
75762,India,1897,19.85
75763,Indonesia,1897,30.0
75764,Iran,1897,25.6
75765,Iraq,1897,31.2
75766,Ireland,1897,48.34
75768,Israel,1897,32.0
75769,Italy,1897,43.29
75770,Jamaica,1897,37.0
75771,Japan,1897,38.3
75773,Jordan,1897,31.7
75774,Kazakhstan,1897,28.6
75775,Kenya,1897,25.5
75776,Kiribati,1897,24.9
75778,Kuwait,1897,26.0
75779,Kyrgyz Republic,1897,26.34
75780,Lao,1897,31.9
75781,Latvia,1897,45.27
75782,Lebanon,1897,29.7
75783,Lesotho,1897,32.8
75784,Liberia,1897,31.1
75785,Libya,1897,33.1
75787,Lithuania,1897,40.42
75788,Luxembourg,1897,45.96
75789,"Macao, China",1897,34.7
75790,"Macedonia, FYR",1897,36.1
75791,Madagascar,1897,30.5
75792,Malawi,1897,30.3
75793,Malaysia,1897,30.6
75794,Maldives,1897,32.65
75795,Mali,1897,26.41
75796,Malta,1897,40.52
75798,Martinique,1897,30.15
75799,Mauritania,1897,32.0
75800,Mauritius,1897,32.53
75801,Mayotte,1897,32.5
75802,Mexico,1897,26.24
75803,"Micronesia, Fed. Sts.",1897,26.7
75804,Moldova,1897,33.15
75806,Mongolia,1897,31.8
75807,Montenegro,1897,35.4
75809,Morocco,1897,33.1
75810,Mozambique,1897,30.28
75811,Myanmar,1897,30.8
75812,Namibia,1897,32.4
75814,Nepal,1897,32.8
75815,Netherlands,1897,49.36
75816,Netherlands Antilles,1897,34.41
75817,New Caledonia,1897,26.0
75818,New Zealand,1897,46.1
75820,Nicaragua,1897,25.4
75821,Niger,1897,30.8
75822,Nigeria,1897,30.4
75825,North Korea,1897,26.0
75829,Norway,1897,53.73
75830,Oman,1897,32.3
75831,Pakistan,1897,23.0
75833,Panama,1897,32.9
75834,Papua New Guinea,1897,31.5
75835,Paraguay,1897,35.5
75836,Peru,1897,35.7
75837,Philippines,1897,30.9
75839,Poland,1897,39.53
75840,Portugal,1897,35.6
75841,Puerto Rico,1897,31.51
75842,Qatar,1897,30.8
75843,Reunion,1897,33.0
75844,Romania,1897,35.7
75845,Russia,1897,30.47
75846,Rwanda,1897,28.0
75847,Samoa,1897,25.4
75849,Sao Tome and Principe,1897,31.0
75850,Saudi Arabia,1897,32.1
75851,Senegal,1897,25.2
75852,Serbia,1897,35.5
75855,Seychelles,1897,44.09
75856,Sierra Leone,1897,25.1
75857,Singapore,1897,34.0
75858,Slovak Republic,1897,37.0
75859,Slovenia,1897,36.6
75860,Solomon Islands,1897,25.1
75861,Somalia,1897,29.4
75863,South Africa,1897,33.5
75864,South Korea,1897,25.8
75866,South Sudan,1897,26.67
75868,Spain,1897,33.79
75869,Sri Lanka,1897,32.6
75874,St. Lucia,1897,28.01
75876,St. Vincent and the Grenadines,1897,25.99
75877,Sudan,1897,31.4
75878,Suriname,1897,32.9
75880,Swaziland,1897,32.3
75881,Sweden,1897,54.14
75882,Switzerland,1897,49.1
75883,Syria,1897,31.1
75884,Taiwan,1897,28.3
75885,Tajikistan,1897,26.64
75886,Tanzania,1897,32.2
75887,Thailand,1897,30.4
75888,Timor-Leste,1897,28.95
75889,Togo,1897,31.3
75891,Tonga,1897,28.2
75893,Trinidad and Tobago,1897,38.8
75894,Tunisia,1897,28.8
75895,Turkey,1897,35.0
75896,Turkmenistan,1897,24.86
75899,Uganda,1897,25.3
75900,Ukraine,1897,36.6
75901,United Arab Emirates,1897,30.7
75902,United Kingdom,1897,47.23
75904,United States,1897,47.81
75905,Uruguay,1897,32.9
75907,Uzbekistan,1897,29.33
75908,Vanuatu,1897,24.3
75909,Venezuela,1897,32.2
75910,Vietnam,1897,32.0
75911,Virgin Islands (U.S.),1897,33.4
75913,West Bank and Gaza,1897,32.1
75915,Western Sahara,1897,34.75
75916,Yemen,1897,23.39
75918,Zambia,1897,32.6
75919,Zimbabwe,1897,33.7
76441,Afghanistan,1898,27.21
76444,Albania,1898,35.4
76445,Algeria,1898,28.82
76448,Angola,1898,26.98
76450,Antigua and Barbuda,1898,33.54
76451,Argentina,1898,35.4
76452,Armenia,1898,36.23
76453,Aruba,1898,34.42
76454,Australia,1898,48.87
76455,Austria,1898,40.59
76456,Azerbaijan,1898,31.4
76457,Bahamas,1898,35.18
76458,Bahrain,1898,30.3
76459,Bangladesh,1898,21.86
76460,Barbados,1898,32.12
76461,Belarus,1898,36.2
76462,Belgium,1898,48.12
76463,Belize,1898,26.5
76464,Benin,1898,31.0
76466,Bhutan,1898,28.8
76467,Bolivia,1898,33.0
76468,Bosnia and Herzegovina,1898,35.1
76469,Botswana,1898,33.6
76470,Brazil,1898,31.98
76472,Brunei,1898,29.2
76473,Bulgaria,1898,40.11
76474,Burkina Faso,1898,29.2
76475,Burundi,1898,31.5
76476,Cambodia,1898,35.0
76477,Cameroon,1898,28.75
76478,Canada,1898,47.6
76479,Cape Verde,1898,33.8
76481,Central African Republic,1898,30.0
76482,Chad,1898,30.9
76484,Chile,1898,32.0
76485,China,1898,32.0
76488,Colombia,1898,32.0
76489,Comoros,1898,32.1
76490,"Congo, Dem. Rep.",1898,31.6
76491,"Congo, Rep.",1898,32.7
76493,Costa Rica,1898,33.88
76494,Cote d'Ivoire,1898,31.16
76495,Croatia,1898,36.1
76496,Cuba,1898,19.7
76497,Cyprus,1898,40.46
76498,Czech Republic,1898,38.51
76500,Denmark,1898,53.15
76501,Djibouti,1898,29.9
76503,Dominican Republic,1898,29.9
76505,Ecuador,1898,32.9
76506,Egypt,1898,33.0
76507,El Salvador,1898,28.7
76508,Equatorial Guinea,1898,29.8
76509,Eritrea,1898,30.2
76511,Estonia,1898,43.05
76512,Ethiopia,1898,29.7
76515,Fiji,1898,26.1
76516,Finland,1898,48.07
76517,France,1898,45.99
76518,French Guiana,1898,30.5
76519,French Polynesia,1898,25.6
76520,Gabon,1898,30.6
76521,Gambia,1898,28.8
76522,Georgia,1898,34.1
76523,Germany,1898,43.3
76524,Ghana,1898,28.0
76526,Greece,1898,39.6
76527,Greenland,1898,35.39
76528,Grenada,1898,37.3
76529,Guadeloupe,1898,27.66
76530,Guam,1898,27.5
76531,Guatemala,1898,25.82
76533,Guinea,1898,30.51
76534,Guinea-Bissau,1898,32.0
76535,Guyana,1898,31.12
76536,Haiti,1898,29.0
76538,Honduras,1898,33.9
76539,"Hong Kong, China",1898,34.9
76540,Hungary,1898,37.07
76541,Iceland,1898,44.2
76542,India,1898,25.75
76543,Indonesia,1898,30.0
76544,Iran,1898,25.6
76545,Iraq,1898,31.2
76546,Ireland,1898,48.61
76548,Israel,1898,32.0
76549,Italy,1898,42.33
76550,Jamaica,1898,39.1
76551,Japan,1898,38.4
76553,Jordan,1898,31.7
76554,Kazakhstan,1898,28.43
76555,Kenya,1898,25.5
76556,Kiribati,1898,24.9
76558,Kuwait,1898,26.0
76559,Kyrgyz Republic,1898,26.17
76560,Lao,1898,31.9
76561,Latvia,1898,45.58
76562,Lebanon,1898,29.7
76563,Lesotho,1898,32.8
76564,Liberia,1898,31.1
76565,Libya,1898,33.1
76567,Lithuania,1898,40.85
76568,Luxembourg,1898,46.47
76569,"Macao, China",1898,34.7
76570,"Macedonia, FYR",1898,36.1
76571,Madagascar,1898,30.5
76572,Malawi,1898,30.3
76573,Malaysia,1898,30.6
76574,Maldives,1898,32.65
76575,Mali,1898,26.41
76576,Malta,1898,40.99
76578,Martinique,1898,30.15
76579,Mauritania,1898,32.0
76580,Mauritius,1898,30.45
76581,Mayotte,1898,32.5
76582,Mexico,1898,27.03
76583,"Micronesia, Fed. Sts.",1898,26.7
76584,Moldova,1898,33.15
76586,Mongolia,1898,31.8
76587,Montenegro,1898,35.4
76589,Morocco,1898,33.1
76590,Mozambique,1898,30.28
76591,Myanmar,1898,30.8
76592,Namibia,1898,32.4
76594,Nepal,1898,32.8
76595,Netherlands,1898,49.03
76596,Netherlands Antilles,1898,34.41
76597,New Caledonia,1898,26.0
76598,New Zealand,1898,46.55
76600,Nicaragua,1898,25.4
76601,Niger,1898,30.8
76602,Nigeria,1898,30.4
76605,North Korea,1898,26.0
76609,Norway,1898,53.96
76610,Oman,1898,32.3
76611,Pakistan,1898,22.8
76613,Panama,1898,32.9
76614,Papua New Guinea,1898,31.5
76615,Paraguay,1898,35.5
76616,Peru,1898,35.7
76617,Philippines,1898,30.9
76619,Poland,1898,39.83
76620,Portugal,1898,35.6
76621,Puerto Rico,1898,31.87
76622,Qatar,1898,30.8
76623,Reunion,1898,33.0
76624,Romania,1898,35.7
76625,Russia,1898,27.93
