"num"	"date"	"title"	"contents"
"7320"	"2016-10-23"	"만일 ‘무한도전’이 진짜 우주에 간다면"	"[엔터미디어=정덕현] 과연 MBC 예능 무한도전> 은 우주로까지 나가게 될까.‘마션 특집’은 이 도전이 하나의 농담이라고 여겨지게 만들기도 했다...무한도전> 은 진짜로 우주로 나가게 될 것인가. 무한도전> 무한도전> 무.. 무한도전> 무한도전> 무한도전>"
"7321"	"2016-10-23"	"유지태 김준호, 기막힌 동거 뒷얘기 '김효진에 사랑고백하더니 TV 하나로..'"	"‘해피선데이-1박2일’에 출연해 예능감을 뽐낸 가운데 유지태의 김준호 관련 발언이 주목받는다. ‘1박2일’에서 숨겨진 능감을 드러냈다.‘동거인 특집’에 게스트로 출연, 김준호를 으쓱케 했다. ..1박..“유지태는 대학시절 김준호와 동거를 했던 인연으로 이번"
"7322"	"2016-10-23"	"[TV톡톡] '무도' 하하, \"누가 날 만졌다\"로 등극한 新리액션 제왕"	"'무한도전' 우주여행은 역대급 코믹한 에피소드가 될지도 모르겠다. 예능 최초로 우주여행을 그리는 만큼 많은 관심이 쏠렸던 터.'무한도전'의 정신이 지금의 국민 예능을 만든 원동력 중 하나였다. '무한도전'은 암흑 적응훈련을 가졌다...무한도전' 방송화면 .."
"7323"	"2016-10-23"	"[Oh!쎈 톡] \"김병만이 인정\"..나라, '정글' PD 놀라게 만든 생존력"	"'정글의 법칙' PD가 헬로비너스 나라의 남달랐던 생존력을 전했다. '정글의 법칙' 동티모르 편을 맡고 있는 박중원 PD는 최근 OSEN에 ..정글의 법칙' 촬영을 마친 나라는 최근 음반 활동은 물론 CF, 예능, 영화까지 다양한 분야를 섭렵하며 차세대 .."
"7324"	"2016-10-23"	"'럭키', 오늘 관객 400만명 돌파..'7번방'보다 빠르다"	"입....2일) 하루동안 전국 60만 1509명의 관객을 더해 박스오피스 정상의 자리를 수성했다. 대표 코믹 연기의 대가이자 예능 '삼시세끼'로 대중에 한층 더 친근하게 다가간 유해진이 물 만난 물고기 같이 활약을 하며 그의 진면목을 확인할 수 있게 했다."
"7325"	"2016-10-23"	"‘1박 2일’ 김나니, 대왕 세종 특집 인증샷 공개…“인스타는 아무나 하나”"	"‘1박 2일’ 김나니, 대왕 세종 특집 인증샷 공개…“인스타는 아무나 하나” 국악인..1박 2일> 대왕 세종 특집 인증샷을 공개했다. #1박2일 ..예능 프로그램 (이하 1박 2일) 촬영 인증샷이 담겼다.1박 2일> 방송 후 김나니의 팬이 된 이들은"
"7326"	"2016-10-23"	"무한도전 우린 자연인이다와 그래비티- 극과 극 사이 무도의 영특함"	"..무한도전은 자신..'명수세끼'라는 신조어답게 그들의 산속 생활은 의 무한도전 버전으로 이어졌다...무한도전의 우주 도전이 과연 어디까지 이어질지 아직은 예측할 수가 없다. 그 미지의 세계를 경험해보려 도전하는 무한도전의 모습은 그 자체로 흥미롭고 매력적이다."
"7327"	"2016-10-23"	"[리뷰is] 우비소녀는 박진주…'복면가왕'에서 발견한 진주(종합)"	"41대 복면 가왕 결정전이 펼쳐졌다. \"'복면가왕'을 하면서 노래 실력이 늘었다\"고 말하며, '복면가왕'에 더 나오고 싶다는 뜻을 밝혔다. 에펠탑과 우비 소녀는 팝콘소녀의 가왕 자리를 위협했다...복면가왕'에 나가면 천운을 타고난 거라고 하셨는데, 진짜.."
"7328"	"2016-10-23"	"[★밤TView]'복면가왕' 팝콘소녀 가왕 수성..박진주·이진성 활약(종합)"	"/사진=MBC 예능 프로그램 '일밤-복면가왕' 방송화면 캡처 23일 오후 방송된 MBC 예능 프로그램 '일밤-복면가왕'에서는 41대 가왕 결정전이 그려졌다. '에펠탑'이 가왕에 도전하게 됐다...가왕다운 면모를 과시..'에펠탑'을 꺾고 가왕 수성에 성공했다."
"7329"	"2016-10-23"	"'1박2일' 유지태, 모든 걸 내려놓고 '예능본능' 폭발"	"'1박2일'에서는 전라남도 담양으로 떠나는 '동거인 특집' 첫 번째 이야기가 그려진다.<U+00A0>최근 진행된 녹화에서 유지태는 본격적인 촬영에 앞서 제작진에 ..끼리코 잘하고 싶다\"는 결의를 다지며 본능적인 몸개그로 현장을 초토화시켰다.<U+00A0>몸을 사리지 않는 유지태의.."
"7330"	"2016-10-23"	"'복면가왕' 우비소녀 정체는 박진주…가수 아닌 배우 '반전'"	"SNS 공..에펠탑이 팝콘소녀가 가왕 자리를 놓고 접전을 펼친다. '일밤-복면가왕'에서는 \"가왕에는 욕심이 없지만 방송의 재미를 위해 어쩔 수 없이 억지로 욕심을 내야겠다\"고 말해 예능감을 뽐냈다. 에필탑은 우비소녀를 제치고 팝콘소녀와 가왕자리를 다툰다."
"7331"	"2016-10-23"	"[예능리뷰] ‘복면가왕’ 암행어사, 더욱 짙어진 감성으로 ‘먼 훗날’…‘아련’"	"기사최종편집: 2016년..‘복면가왕’의<U+00A0>암행어사가<U+00A0>완벽한 무대를 선보였다. ‘복면가왕’의 암행어사가 YB의 ‘복면가왕’ 암행어사 ‘복면가왕’ 화면 캡처 TV리포팅 HD 포토 슬라이드 쇼 ‘복면가왕’은 매주 일요일 오후 4시 50분 방송된다. <U+00A0>복면가왕"
"7332"	"2016-10-23"	"'1박2일' 유지태, 개그맨 정명훈 위협하는 예능감 '역시 김준호 친구' (종합)"	"'1박2일' 유지태가 김준호의 동거인으로 등장, 친구 못지 않은 예능감을 발산했다. '1박2일'에 출연한 이유는 바로 김준호와 대학시절 같이 동거했던 동거인이기 때문...예능..'1박2일' 멤버들이 권한 까나리를 잠시 맛보더니 이내 뱉어버려 웃음을 자아냈다."
"7333"	"2016-10-23"	"[Oh!쎈 초점] 강호동↔유재석, '아는형님'X'무도' 특집 한번 합시다"	"'무한도전' 유재석의 트레이드가 이뤄질 수 있을까.'아는 형님'에서는 시작부터 유재석과 관련된 이야기가 펼쳐졌다.'무한도전'의 녹화가 매주 목요일에 진행되기 때문이다...무한도전' 출연에 대한 ..'아는 형님'에 출연하는 멤버들 구성 역시 차별점이 명확하다."
"7334"	"2016-10-23"	"'1박2일' 오늘(23일) 유지태 출격 \"모든걸 내려놨어요\""	"‘해피선데이-1박 2일 시즌3’(이하 1박 2일)에서는<U+00A0>전라남도 담양으로 떠난 ‘동거인 특집’ 첫 번째 이야기가 펼쳐진다.<U+00A0>특히 유지태의 예능감 넘치는 활약이<U+00A0>예고돼 눈길을 끈다.<U+00A0> 이후 유지태는 혹독한 예능 속성체험을 하며 남다른 승부욕을 드러냈다."
"7335"	"2016-10-23"	"‘섹션TV’ 신승훈 “‘복면가왕’ 출연? 시청자가 좋다”"	"‘섹션TV’ 신승훈 “‘복면가왕’ 출연? 시청자가 좋다” 입력시간 | 2016.10.23 16:04 | 김윤지 기자<U+00A0>jay@ 기자의 다른 기사보기 독자의견 ‘섹션..‘복면가왕’ 출연에 대해 이날 신승훈은 MBC 예능프로그램 ‘복면가왕’ 출연 제안에 대해"
"7336"	"2016-10-23"	"발라드의 황제 신승훈, '복면가왕' 못 나가는 이유는? \"땀이 너무 많아\" (섹션TV)"	"..복면가..23일<U+00A0>오후<U+00A0>방송된<U+00A0>MBC<U+00A0>'섹션TV<U+00A0>연예통신'에서<U+00A0>신승훈은<U+00A0>'복면가왕'<U+00A0>출연에<U+00A0>대한<U+00A0>자신감을<U+00A0>드러냈다.<U+00A0>'복면가왕'은<U+00A0>가면을<U+00A0>쓰고<U+00A0>무대에<U+00A0>올라<U+00A0>대결을<U+00A0>펼치는<U+00A0>MBC<U+00A0>간판<U+00A0>예능이다. ..복면가왕'에서<U+00A0>목소리를<U+00A0>들키지<U+00A0>않을<U+00A0>수<U+00A0>있다는<U+00A0>포부를<U+00A0>밝혔다."
"7337"	"2016-10-23"	"[예능리뷰] ‘복면가왕’ 팅커벨, 한층 더 애절해진 목소리…‘8282’"	"‘복명가왕’의 팅커벨이 완벽<U+00A0>변신을 했다. ..복면가왕’에서는 팅커벨이 귀여웠던 모습을 버리고 완전히 달라..‘복면가왕’ 팅커벨 ‘복면가왕’ 화면 캡처 핫이슈 HD 포토 슬라이드 쇼 ‘복면가왕’은 매주 일요일 오후 4시 50분에 방송.<U+00A0>복면가왕,<U+00A0><U+00A0><U+00A0>팅커벨"
"7338"	"2016-10-23"	"'복면가왕' 암행어사 홍대광 \"추리력 뛰어나 깜짝\"…우비소녀 정체 벤·박진주 '오리무중'"	"‘복면가왕’ 암행어사 홍대광…우비소녀 정체 벤·박진주 ‘복면가왕’ 암행어사의 정체가 홍대광으로 밝혀졌다. ‘일밤-복면가왕’(이하 복면가왕)에서는 ‘복면가왕’이 끝난 후 네티즌은 우비소녀의 정체로 벤과 박진주를 예상했다. ..복면가..‘일밤-복면가왕’ 캡처]"
"7339"	"2016-10-23"	"만일 ‘무한도전’이 진짜 우주에 간다면"	"[엔터미디어=정덕현] 과연 MBC 예능 무한도전> 은 우주로까지 나가게 될까.‘마션 특집’은 이 도전이 하나의 농담이라고 여겨지게 만들기도 했다...무한도전> 은 진짜로 우주로 나가게 될 것인가. 무한도전> 무한도전> 무.. 무한도전> 무한도전> 무한도전>"
"7340"	"2016-10-23"	"추성훈·소시 유리, 27일 '아는 형님' 출격..예능감 기대"	"'아는 형님'에 게스트로 뜬다. '아는 형님'에 게스트로 출연할 예정\"이라고 밝혔다...예능감 대결을 펼쳤던 추성훈..'아는 형님'에서는 어떤 모습을 보일 지 주목된다.소녀시대 유리의 예능 출연 역시 오랜만이다. 유리는 지난 22일 첫 방송된 SBS 드라마"
"7341"	"2016-10-23"	"한 겨울에 에어컨, 깡촌에 탄산수… 줄거리까지 바꾼다"	"몰입이 중요한 요소인 정극이 아니더라도 예능 프로그램에서도 인위적인 상황을 연출해 어색한 장면이 나오고, 리얼 예능 취지와 맞지 않다는 비판도 있다...삼시세끼, tvN)도 어색한 간접광고로 꼽힌..'삼시세끼'의 간접광고.  또 다른 지상파의 예능 PD도"
"7342"	"2016-10-23"	"추성훈·소시 유리, 27일 '아는 형님' 출격..예능감 기대"	"'아는 형님'에 게스트로 뜬다. '아는 형님'에 게스트로 출연할 예정\"이라고 밝혔다...예능감 대결을 펼쳤던 추성훈..'아는 형님'에서는 어떤 모습을 보일 지 주목된다.소녀시대 유리의 예능 출연 역시 오랜만이다. 유리는 지난 22일 첫 방송된 SBS 드라마"
"7343"	"2016-10-23"	"[이장면Q] 복면가왕 팅커벨, 씨스타 소유? 2라운드서 다비치 노래 부르니 '목소리톤+볼륨몸매' 2라운드서 확실 증명"	"..복면가....예능프로그램<U+00A0>'일밤-복면<U+00A0>가왕'<U+00A0>41대<U+00A0>가왕전<U+00A0>2라운드에서는<U+00A0>팅커벨이<U+00A0>에펠탑과<U+00A0>대결을<U+00A0>펼쳤다. '복면가왕'에서<U+00A0>팅커벨이<U+00A0>씨스타<U+00A0>소유로<U+00A0>추측되고<U+00A0>있다.<U+00A0>특히<U+00A0>2라운드<U+00A0>무대에서<U+00A0>이런<U+00A0>추측에<U+00A0>더욱<U+00A0>힘을<U+00A0>실어<U+00A0>줬다.<U+00A0>[사진=MBC<U+00A0>복면가왕<U+00A0>방송<U+00A0>캡처]"
"7344"	"2016-10-23"	"'설현 vs 서장훈', G마켓 TV 광고서 '아는 형님 패러디'…'여신미모 vs 아재파탈' 뽐내"	"'아는 형님 패러디'…'여신미모 vs 아재파탈' 뽐내 설현과 서장훈이 온라인 쇼핑사이트 G마켓의 새 TV 광고 촬영 현장에서 만나 자신의 숨은 예능 끼를 유감없이 뽑냈다. ..예능프로그램의 독특한 자막까지 그대로 살려 실제 방송을 보는듯한 재미까지 선사한.."
"7345"	"2016-10-23"	"'아는 형님' 황우슬혜, 건물주 서장훈 고백에 KO \"너는 월세 낼 필요 없단다\""	"'아는 형님' 황우슬혜가 서장훈의 적극적인 대시를 받았다.'아는 형님' 황우슬혜가 서장훈의 22일 오후 방송된 JTBC 예능 프로그램 '아는 형님'에서 황우슬혜에게 적극 대시하는 서장훈의 모습이 전파를 탔다. \"이 형 건물도 있어\"라고 말했고, 규현은.."
"7346"	"2016-10-23"	"'감히' 차승원을 누르겠다는 이서진, 확실히 달라졌다"	"나영석이 tvN으로 이적한 이후 선보인 예능 중에 를 제외하면 과거 1박2일>식의 웃음 위주 프로그램은 눈에 띄지 않는다.그래서 tvN 이적 이후 나영석PD가 제작한 예능 프로그램들은 볼 때마다 한결 편안함을 느낀다...예능피디는 현재까지는 나영석PD.."
"7347"	"2016-10-23"	"‘1박2일’ 유지태, 드디어 나왔다"	"‘1박2일’ 방송화면 캡처 ‘1박2일’에 나왔기 때문이다. ‘해피선데이-1박 2일’에서는 ‘동거인 특집’의 첫 번째 이야기가 그려졌다. ..예능 프로그램에 나오지 않는 배우인 터라 기대는 ..‘1박2일’에 출연해 이번 특집에 대한 시청자들의 기대를 높였다."
"7348"	"2016-10-23"	"'럭키', 오늘 관객 400만명 돌파..'7번방'보다 빠르다"	"..2일) 하루동안 전국 60만 1509명의 관객을 더해 박스오피스 정상의 ..'럭키'는 대한민국 대표 코믹 연기의 대가이자 예능 '삼시세끼'로 대중에 한층 더 친근하게 다가간 유해진이 물 만난 물고기 같이 활약을 하며 그의 진면목을 확인할 수 있게 했다."
"7349"	"2016-10-23"	"'복면가왕' 팅커벨 씨스타 소유 \"가성 밖에 못한다는 편견 깨고 싶다\"…네티즌 에펠탑 정체 먼데이키즈 이진성 지목"	"‘복면가왕’ 팅커벨 씨스타 소유, 네티즌 에펠탑 정체 먼데이키즈 이진성 지목 ‘복면가왕’ 팅커벨의 정체가 씨스타 소유로 밝혀졌다. ‘일밤-복면가왕’(이하 복면가왕)에서는 ‘복면가왕’에서 배우 서하준을 꺾은 밀당 요정 팅커벨은 다비치의 ..복면가왕’ 캡처].."
"7350"	"2016-10-23"	"[예능리뷰] ‘복면가왕’ 에펠탑, 3라운드 진출…‘팅커벨은 씨스타 소유’"	"..복면가왕’의 에펠탑이<U+00A0>3라운드..‘복면가왕’에서는 팅커벨과 에펠탑의 대결이 펼쳐졌다. ‘복면가왕’ 화면 캡처 TV리포팅 HD포토 슬라이드 쇼 ‘복면가왕’은 매주 일요일 오후 4시 50분 방송된다.<U+00A0>복면가왕,<U+00A0><U+00A0><U+00A0>에펠탑,<U+00A0><U+00A0><U+00A0>팅커벨,<U+00A0><U+00A0><U+00A0>씨스타,<U+00A0><U+00A0><U+00A0>소유"
"7351"	"2016-10-23"	"박진주, ‘복면가왕’ 心스틸러 등극…팝콘소녀 2연승(종합)"	"[헤럴드POP=강보라 기자] 박진주가 복면가왕의 心스틸러에 등극했다. ‘일밤-미스터리 음악쇼 복면가왕’에는 부활 출신의 보컬리스트 정동하를 꺾고 새로운 가왕에 등극한 ..도전하는 도전자들의 모습이 그려졌다..“제가 팝콘 빨리 먹습니다”라며 도전장을 내밀었다."
"7352"	"2016-10-23"	"[★밤TView]'복면가왕' 팝콘소녀 가왕 수성..박진주·이진성 활약(종합)"	"/사진=MBC 예능 프로그램 '일밤-복면가왕' 방송화면 캡처 ..도전을 뿌리치고 2연..23일 오후 방송된 MBC 예능 프로그램 '일밤-복면가왕'에서는 41대 가왕 결정전이 그려졌다. '에펠탑'이 가왕에 도전하게 됐다.'에펠탑'을 꺾고 가왕 수성에 성공했다."
"7353"	"2016-10-23"	"'1박 2일' 유지태, 예능 속성체험에 '몸 따로 마음 따로'"	"[엑스포츠뉴스 원민순 기자] 배우 유지태가 예능 속성체험에 나섰다. - 1박 2일 시즌3'는 유지태, 정명훈이 게스트로 출연해 '김준호 동거인 특집'으로 꾸며졌다. 유지태는 가위바위보에 이어 코끼리를 골라 코끼리코를 돌고 신발을 던져 받아야 했다...예능.."
